region	site	depth	depth_c	eta	p	presence
R6	R6_20	1.21350971441716	-0.105287865161694	-0.320118565490833	0.42064685280436	0
R6	R6_21	1.14863466508687	-0.170162914491989	-0.397585402011726	0.401892610992345	1
R6	R6_22	1.44922429062426	0.130426711045407	-0.0386534609687439	0.490337837739562	0
R6	R6_23	2.32835974320769	1.00956216362884	1.01111595097064	0.733238485841843	0
R6	R6_24	0.653119394183159	-0.665678185395695	-0.989276674403227	0.27105497167153	1
R6	R6_25	0.632353010587394	-0.68644456899146	-1.01407366584678	0.26618338493973	0
R6	R6_26	1.10851814392954	-0.210279435649313	-0.445488255548828	0.3904340076347	1
R6	R6_27	0.900449933670461	-0.418347645908393	-0.693941030471161	0.333156945588781	1
R6	R6_28	2.17553812079132	0.856740541212462	0.828632734960833	0.696065751230514	0
R6	R6_29	0.525266885757446	-0.793530693821408	-1.14194444839713	0.241963536827467	0
R6	R6_30	1.28396494872868	-0.0348326308501734	-0.235988469640515	0.4412751648666	0
R6	R6_31	1.13131208028644	-0.187485499292411	-0.418270177726061	0.396930755419264	0
R6	R6_32	1.45423322319984	0.13543564362099	-0.032672330087419	0.491832644006769	1
R6	R6_33	1.67478955723345	0.355991977654599	0.23069242490862	0.557418684751381	0
R6	R6_34	2.44852975066751	1.12973217108866	1.15461010502067	0.760351963763815	1
R6	R6_35	0.657186756283045	-0.661610823295809	-0.984419866152354	0.272015666466612	0
R6	R6_36	0.677947830781341	-0.640849748797513	-0.959629214264456	0.276952438498538	0
R6	R6_37	2.01240660157055	0.693609021991693	0.633838544261404	0.65335933021539	1
R7	R7_1	2.11212176010013	0.834686325947123	1.42056102340138	0.805426352112425	1
R7	R7_2	2.21063991077244	0.93320447661944	1.60017101352046	0.832042285274917	1
R7	R7_3	2.34570992235094	1.06827448819794	1.84641927619532	0.863706136584225	1
R7	R7_4	0.273905520327389	-1.00352991382561	-1.93071991731043	0.126670917577283	0
R7	R7_5	1.00902265720069	-0.268412776952309	-0.590516302147763	0.356516399389044	0
R7	R7_6	1.39087581466883	0.113440380515831	0.105646195541746	0.526387011069489	1
R7	R7_7	0.352120332792401	-0.925315101360602	-1.78812526243579	0.143302725615737	1
R7	R7_8	2.02405049335212	0.746615059199112	1.2599969116876	0.779025576143573	1
R7	R7_9	1.87514018993825	0.597704755785244	0.988516195268622	0.728794743528281	1
R7	R7_10	0.225157632119954	-1.05227780203305	-2.01959295907494	0.117161086335512	0
R7	R7_11	1.25720697566867	-0.0202284584843342	-0.138047567365992	0.465542812047524	1
R7	R7_12	2.30924281757325	1.03180738342025	1.77993552387055	0.855688904231217	1
R7	R7_13	0.199668229371309	-1.07776720478169	-2.06606309015822	0.112439330212689	1
R7	R7_14	0.805580317601561	-0.471855116551442	-0.961415231490637	0.276594931446407	0
R7	R7_15	1.30204116944224	0.0246057352892335	-0.0563096434838086	0.48592630764298	0
R7	R7_16	1.56339744422585	0.285962010072845	0.420173092043565	0.603524668528484	1
R7	R7_17	0.734197719022632	-0.543237715130371	-1.09155396976314	0.251325768715148	0
R7	R7_18	1.11543666291982	-0.161998771233184	-0.396511254496028	0.402150836324644	1
R7	R7_19	0.979752679169178	-0.297682754983825	-0.643878859495314	0.344370245013805	0
R7	R7_20	2.36201277375221	1.08457733959921	1.87614126101855	0.867167274690845	1
R7	R7_21	0.396936556324363	-0.88049887782864	-1.70642010038374	0.153628621933152	0
R7	R7_22	0.268078430183232	-1.00935700396977	-1.94134337700869	0.125500346686494	0
R7	R7_23	2.41436089109629	1.13692545694329	1.97157793715141	0.877780498202646	1
R7	R7_24	1.16202425975353	-0.115411174399478	-0.311576673914982	0.422729937376617	1
R7	R7_25	0.988653712719679	-0.288781721433324	-0.627651245221752	0.348043301392087	1
R7	R7_26	0.508584592305124	-0.768850841847879	-1.50287280983402	0.181997445255917	0
R7	R7_27	0.230057030543685	-1.04737840360932	-2.01066078874419	0.118088143697687	0
R7	R7_28	1.67878736630082	0.401351932147818	0.63054227398915	0.652612411003616	1
R7	R7_29	1.48758860006928	0.210153165916281	0.281964795836426	0.570027853848143	1
R7	R7_30	2.46904423348606	1.19160879933305	2.07127199879668	0.888079453345181	1
R7	R7_31	1.54910176359117	0.271666329438167	0.394110411816444	0.597271804418689	1
R8	R8_1	1.05784613396972	-0.430851400207196	0.634186519613598	0.653438135785568	0
R8	R8_2	1.20298098903149	-0.285716545145426	0.912553885155187	0.713522482234228	1
R8	R8_3	1.14167403653264	-0.34702349764428	0.794967693683636	0.688896994196502	1
R8	R8_4	1.34082358330488	-0.147873950872038	1.17693475914283	0.764396217773171	1
R8	R8_5	2.13098980635405	0.642292272177126	2.69246657096384	0.936580647278781	1
R8	R8_6	0.232394287362695	-1.25630324681423	-0.949022805421689	0.279081386157142	0
R8	R8_7	1.43002494685352	-0.0586725873234017	1.34802218375344	0.79380609134058	1
R8	R8_8	1.75186057016253	0.263163035985615	1.96530005652795	0.877105396376322	1
R8	R8_9	1.67933812886477	0.190640594687845	1.82620265695351	0.861308733477112	1
R8	R8_10	1.69202254060656	0.203325006429638	1.85053124624039	0.864189465318913	1
R8	R8_11	1.23336208611727	-0.255335448059653	0.97082456006943	0.725283819590523	1
R8	R8_12	2.42686759866774	0.938170064490821	3.25995755397803	0.963029279489683	1
R8	R8_13	1.06527295056731	-0.423424583609615	0.64843108801689	0.656656824902647	0
R8	R8_14	2.13892504908144	0.650227514904524	2.70768629617747	0.937478674050781	1
R8	R8_15	1.91594777777791	0.42725024360099	2.28001786627481	0.907208550898168	1
R8	R8_16	1.37824292648584	-0.110454607691084	1.24870472768103	0.777075562803951	1
R8	R8_17	2.19795918595046	0.709261651773538	2.82091324741709	0.943795529756638	1
R8	R8_18	1.22107627745718	-0.267621256719742	0.947260487960068	0.720563906435002	0
R8	R8_19	0.119508292898536	-1.36918924127838	-1.16553714218908	0.237662613923677	0
R8	R8_20	1.8466408111155	0.357943276938583	2.14708771854922	0.895396321433225	1
R8	R8_21	1.81981474906206	0.331117214885141	2.09563556931537	0.890478254977155	1
R8	R8_22	0.549823290482163	-0.938874243694757	-0.340196791110707	0.415761674943135	1
R8	R8_23	1.65056146439165	0.161863930214729	1.77100926956875	0.854583138687942	1
R8	R8_24	1.40075027160347	-0.087947262573455	1.29187361611285	0.784464149306304	1
R8	R8_25	0.904769823513925	-0.583927710662995	0.340587513018858	0.584333229809085	0
R8	R8_26	1.63098093569279	0.142283401515867	1.733453989085	0.849853690322981	1
R8	R8_27	2.09008255321532	0.601385019038405	2.61400682204328	0.931757612690116	1
R8	R8_28	1.80154047627002	0.3128429420931	2.06058567608232	0.887012880294281	1
R8	R8_29	0.936520842090249	-0.552176692086671	0.401485685209072	0.599044559554906	1
R8	R8_30	0.407986899837852	-1.08071063433907	-0.612237731137008	0.35154891033946	1
R8	R8_31	1.03138837330043	-0.457309160876487	0.583440769169945	0.641858742395932	0
R8	R8_32	2.32762611601502	0.838928581838097	3.06961326992081	0.955621774542369	1
R8	R8_33	2.0305378511548	0.541840316977884	2.49980061129197	0.924127840907135	1
R8	R8_34	1.92087233699858	0.432174802821662	2.28946312720905	0.908000611954237	1
R8	R8_35	2.39739973340183	0.908702199224915	3.20343844959946	0.960963467307958	1
R9	R9_1	0.773800512775779	-0.68653356601043	-2.13554301390041	0.105689922144018	0
R9	R9_2	2.39832764975727	0.937993570971057	-0.623737403554211	0.348931915279056	0
R9	R9_3	0.480150296166539	-0.980183782619669	-2.40881763938565	0.0825027740066222	1
R9	R9_4	1.10401358008385	-0.356320498702361	-1.82824253463999	0.138447770443066	0
R9	R9_5	0.704823513701558	-0.75551056508465	-2.19973388631576	0.0997743887615466	1
R9	R9_6	0.326536642573774	-1.13379743621243	-2.55177245869315	0.0723075002145732	0
R9	R9_7	2.08652264717966	0.626188568393455	-0.913907103708751	0.28620098880845	0
R9	R9_8	1.36073320899159	-0.0996008697946213	-1.58933598366057	0.169477339890329	0
R9	R9_9	1.70259430594742	0.242260227161215	-1.27119569989945	0.219052636693289	0
R9	R9_10	1.07986662350595	-0.380467455280258	-1.85071399947196	0.135789087086759	0
R9	R9_11	2.12221576813608	0.661881689349876	-0.880690631490905	0.293034683538622	0
R9	R9_12	1.86953312307596	0.409199044289754	-1.11584031396947	0.246783677528508	0
R9	R9_13	0.935738562420011	-0.524595516366198	-1.98484140577858	0.12080368669824	0
R9	R9_14	2.37745162583888	0.917117547052667	-0.643164896861701	0.344531460960583	0
R9	R9_15	1.65203005596995	0.191695977183745	-1.31825143387809	0.211109356416657	1
R9	R9_16	0.184666640497744	-1.27566743828846	-2.6837984865728	0.063936166414644	0
R9	R9_17	1.5314762936905	0.0711422149042942	-1.43044029795645	0.193030089982017	0
R9	R9_18	1.09676320366561	-0.363570875120594	-1.83498982712695	0.137644915104792	0
R9	R9_19	0.284552891552448	-1.17578118723376	-2.59084307123789	0.0697300748652881	0
R9	R9_20	1.36731731016189	-0.0930167686243197	-1.58320873539137	0.170341526760983	0
R9	R9_21	2.4095999404788	0.949265861692593	-0.613247266475962	0.351318808872002	0
R9	R9_22	1.80097612272948	0.340642043943272	-1.17964033022829	0.235116871980865	0
R9	R9_23	1.42834168858826	-0.0319923901979469	-1.52641867287244	0.178518281090981	0
R9	R9_24	0.683095861598849	-0.777238217187359	-2.21995391564045	0.0979728768901516	1
R9	R9_25	1.96730206962675	0.50696799084054	-1.02485528912848	0.264082728663551	1
R9	R9_26	1.66465826425701	0.204324185470805	-1.3064994626722	0.213073200224771	0
R9	R9_27	2.09258968941867	0.632255610632465	-0.908261037055666	0.287355814617508	0
R9	R9_28	1.65652227383107	0.196188195044861	-1.31407091881575	0.211806429423765	1
R9	R9_29	1.2516059063375	-0.208728172448709	-1.69089123911844	0.155658669463992	0
R9	R9_30	1.2881538534537	-0.172180225332513	-1.65687925480677	0.160181364795776	0
R9	R9_31	1.01169421952218	-0.44863985926403	-1.91415610546531	0.12851465488728	0
R9	R9_32	1.18116504922509	-0.279169029561116	-1.75644439643781	0.147236213521819	0
R9	R9_33	2.05420420113951	0.593870122353301	-0.943983060538847	0.280096485493896	0
R9	R9_34	2.32906534187496	0.868731263088749	-0.688193787974211	0.334434994482097	1
R9	R9_35	0.453954508528113	-1.0063795702581	-2.43319577245445	0.0806761269464665	0
R9	R9_36	1.89957199599594	0.43923791720973	-1.08788575687092	0.252016613192689	0
R9	R9_37	2.4415776392445	0.981243560458289	-0.583488413392248	0.358130305410216	1
R9	R9_38	2.43950191233307	0.979167833546863	-0.585420111249922	0.357686382043331	0
R10	R10_1	1.74425801243633	0.300252299626859	-0.757222746341678	0.319249541500161	0
R10	R10_2	2.36097978297621	0.916974070166739	0.282919110676146	0.570261737045389	1
R10	R10_3	1.72204902507365	0.278043312264177	-0.794679665265885	0.311164738814824	0
R10	R10_4	2.12348835617304	0.679482643363568	-0.117625811687495	0.470627405460498	0
R10	R10_5	0.968546043895185	-0.475459668914286	-2.06551203660464	0.112494335299729	0
R10	R10_6	1.04167812447995	-0.402327588329521	-1.94216996933754	0.125409656249575	0
R10	R10_7	1.46244975421578	0.0184440414063061	-1.23251092170783	0.225742257880155	0
R10	R10_8	0.328365120664239	-1.11564059214523	-3.14521929865558	0.0412800649687334	0
R10	R10_9	0.565081771835685	-0.878923940973786	-2.74598108638854	0.0603140250090347	0
R10	R10_10	1.51135934330523	0.0673536304957592	-1.15002168060816	0.240485123021546	0
R10	R10_11	1.90361000355333	0.45960429074386	-0.488465125194579	0.380255211534652	0
R10	R10_12	2.18137308936566	0.73736737655619	-0.0199993993374827	0.495000316810614	1
R10	R10_13	0.992309769243002	-0.451695943566469	-2.02543294973975	0.116558379832085	0
R10	R10_14	2.01715491898358	0.573149206174108	-0.296964152094242	0.426299788629997	0
R10	R10_15	0.239954542182386	-1.20405117062709	-3.2943295582166	0.0357662318920276	0
R10	R10_16	1.59624570254236	0.152239989732894	-1.00685524875818	0.267595734448462	1
R10	R10_17	0.955939375981688	-0.488066336827783	-2.08677401177843	0.110388978940476	0
R10	R10_18	1.51102703772485	0.0670213249153817	-1.15058213584094	0.240382769625943	0
R10	R10_19	2.29308314081281	0.849077428003343	0.16840695488945	0.542002516507263	0
R10	R10_20	0.578661238960922	-0.865344473848549	-2.72307842131707	0.0616252083068086	0
R10	R10_21	0.985800697281957	-0.458205015527514	-2.03641092801202	0.115432699461462	0
R10	R10_22	1.71137998662889	0.267374273819419	-0.812673700810974	0.30732103909924	0
R10	R10_23	1.94354692175984	0.499541208950373	-0.421108884096544	0.396251434382719	1
R10	R10_24	1.35339586250484	-0.0906098503046311	-1.4164374877182	0.195220680704112	0
R10	R10_25	2.08738004323095	0.64337433042148	-0.178524858018364	0.455486946169438	1
R10	R10_26	1.36503086723387	-0.0789748455755985	-1.39681428645733	0.198322122763018	0
R11	R11_1	1.65523226987571	0.41112986425204	-1.29832651197752	0.214446796972528	0
R11	R11_2	0.275792487338185	-0.968309918285481	-1.55174274330653	0.174834704398453	0
R11	R11_3	1.11654020417482	-0.127562201448849	-1.39728937709486	0.198246598710637	0
R11	R11_4	1.37397847399116	0.12987606836749	-1.3499955140625	0.205871105197796	0
R11	R11_5	2.36249142959714	1.11838902397347	-1.16839626558443	0.237144989131592	0
R11	R11_6	1.80933894254267	0.565236536919006	-1.27001564788305	0.219254573440102	0
R11	R11_7	1.83877738118172	0.594674975558051	-1.26460752621616	0.220181752033305	0
R11	R11_8	1.22830868251622	-0.0157937231074485	-1.37675644269554	0.20153043449351	0
R11	R11_9	0.38867741394788	-0.855424991675786	-1.53100470672283	0.177846732757808	1
R11	R11_10	1.97943441011012	0.73533200448645	-1.23876748982443	0.224650594828077	0
R11	R11_11	1.15157775301486	-0.0925246526088033	-1.39085264553583	0.199271671732765	0
